"ITEM_CD","LOT_NUMBER","INVOICE_NO","DELIVERY_DATE","SHIP_PLAN_DATE","SHIP_QTY","SLIP_CD","CREATED_DATE","CUST_ODR_NO","CUST_CD","TOTAL"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:05","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:07","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:08","2B20020011","D20410","504"
"49373-25698","JB07","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:10","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:11","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:13","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:15","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:16","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:18","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:20","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:23","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:24","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:26","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:28","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:29","2B20020011","D20410","504"
"49373-25698","JB06","9220020050","2020-02-08 04:00:00","2020-02-08","6","50SLD0000243563","2020-02-07 14:01:31","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:43","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:44","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:45","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:47","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:48","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:50","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:51","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:52","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:53","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:54","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:55","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:56","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:58","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:57:59","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:00","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:01","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:03","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:04","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:05","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:07","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:08","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:10","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:11","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:12","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:14","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:15","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:16","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:18","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:19","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:22","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:23","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:24","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:26","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:27","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:28","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:29","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:31","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:33","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:34","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:36","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:37","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:38","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:39","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:55","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:56","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:57","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:58","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:58:59","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:00","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:01","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:06","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:08","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:09","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:10","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:11","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:12","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:14","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:15","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:16","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:17","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:18","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:19","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:20","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:21","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:25","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:27","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:28","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:30","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:31","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:32","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:33","2B20020011","D20410","504"
"49373-25698","JB06","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:35","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:36","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:39","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:41","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:42","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:43","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:45","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:47","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:48","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:49","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:50","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:51","2B20020011","D20410","504"
"49373-25698","JB07","9220020051","2020-02-08 09:00:00","2020-02-08","6","50SLD0000243565","2020-02-08 07:59:53","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:06","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:07","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:08","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:09","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:11","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:13","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:14","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:15","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:16","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:18","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:20","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:22","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:23","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:25","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:26","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:27","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:28","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:29","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:30","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:32","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:33","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:37","2B20020011","D20410","504"
"49373-25698","JB07","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:39","2B20020011","D20410","504"
"49373-25698","JB06","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:40","2B20020011","D20410","504"
"49373-25698","JB06","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:41","2B20020011","D20410","504"
"49373-25698","JB06","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:42","2B20020011","D20410","504"
"49373-25698","JB06","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:43","2B20020011","D20410","504"
"49373-25698","JB06","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:44","2B20020011","D20410","504"
"49373-25698","JB06","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:46","2B20020011","D20410","504"
"49373-25698","JB06","9220020052","2020-02-08 16:00:00","2020-02-08","6","50SLD0000243566","2020-02-08 08:13:47","2B20020011","D20410","504"
